route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
riga_bus_2,23290,1,"Vecmīlgrāvis",0,169849,riga_bus_2_a-b,
riga_bus_2,23290,2,"Vecmīlgrāvis",0,169851,riga_bus_2_a-b,
riga_bus_2,23290,3,"Vecmīlgrāvis",0,169854,riga_bus_2_a-b,
riga_bus_2,23290,4,"Vecmīlgrāvis",0,169853,riga_bus_2_a-b,
riga_bus_2,23290,5,"Vecmīlgrāvis",0,169849,riga_bus_2_a-b,
riga_bus_2,23290,6,"Vecmīlgrāvis",0,169851,riga_bus_2_a-b,
riga_bus_2,23290,7,"Vecmīlgrāvis",0,169854,riga_bus_2_a-b,
riga_bus_2,23290,8,"Vecmīlgrāvis",0,169853,riga_bus_2_a-b,
riga_bus_2,23290,9,"Vecmīlgrāvis",0,169850,riga_bus_2_a-b,
riga_bus_2,23290,10,"Vecmīlgrāvis",0,169849,riga_bus_2_a-b,
riga_bus_2,23290,11,"Vecmīlgrāvis",0,169852,riga_bus_2_a-b,
riga_bus_2,23290,12,"Vecmīlgrāvis",0,169851,riga_bus_2_a-b,
riga_bus_2,23290,13,"Vecmīlgrāvis",0,169854,riga_bus_2_a-b,
riga_bus_2,23290,14,"Vecmīlgrāvis",0,169853,riga_bus_2_a-b,
riga_bus_2,23290,15,"Vecmīlgrāvis",0,169850,riga_bus_2_a-b,
riga_bus_2,23291,16,"Vecmīlgrāvis",0,169856,riga_bus_2_a-b,
riga_bus_2,23291,17,"Vecmīlgrāvis",0,169860,riga_bus_2_a-b,
riga_bus_2,23291,18,"Vecmīlgrāvis",0,169855,riga_bus_2_a-b,
riga_bus_2,23291,19,"Vecmīlgrāvis",0,169858,riga_bus_2_a-b,
riga_bus_2,23291,20,"Vecmīlgrāvis",0,169859,riga_bus_2_a-b,
riga_bus_2,23291,21,"Vecmīlgrāvis",0,169861,riga_bus_2_a-b,
riga_bus_2,23291,22,"Vecmīlgrāvis",0,169857,riga_bus_2_a-b,
riga_bus_2,23290,23,"Vecmīlgrāvis",0,169852,riga_bus_2_a-b,
riga_bus_2,23290,24,"Vecmīlgrāvis",0,169851,riga_bus_2_a-b,
riga_bus_2,23290,25,"Vecmīlgrāvis",0,169854,riga_bus_2_a-b,
riga_bus_2,23290,26,"Vecmīlgrāvis",0,169853,riga_bus_2_a-b,
riga_bus_2,23290,27,"Vecmīlgrāvis",0,169850,riga_bus_2_a-b,
riga_bus_2,23291,28,"Vecmīlgrāvis",0,169856,riga_bus_2_a-b,
riga_bus_2,23291,29,"Vecmīlgrāvis",0,169860,riga_bus_2_a-b,
riga_bus_2,23291,30,"Vecmīlgrāvis",0,169855,riga_bus_2_a-b,
riga_bus_2,23291,31,"Vecmīlgrāvis",0,169858,riga_bus_2_a-b,
riga_bus_2,23291,32,"Vecmīlgrāvis",0,169859,riga_bus_2_a-b,
riga_bus_2,23291,33,"Vecmīlgrāvis",0,169856,riga_bus_2_a-b,
riga_bus_2,23290,34,"Vecmīlgrāvis",0,169852,riga_bus_2_a-b,
riga_bus_2,23290,35,"Vecmīlgrāvis",0,169851,riga_bus_2_a-b,
riga_bus_2,23291,36,"Vecmīlgrāvis",0,169859,riga_bus_2_a-b,
riga_bus_2,23291,37,"Vecmīlgrāvis",0,169856,riga_bus_2_a-b,
riga_bus_2,23290,38,"Vecmīlgrāvis",0,169852,riga_bus_2_a-b,
riga_bus_2,23291,39,"Vecmīlgrāvis",0,169859,riga_bus_2_a-b,
riga_bus_2,22269,40,"Vecmīlgrāvis",0,162681,riga_bus_2_a-b,
riga_bus_2,22269,41,"Vecmīlgrāvis",0,162680,riga_bus_2_a-b,
riga_bus_2,22269,42,"Vecmīlgrāvis",0,162679,riga_bus_2_a-b,
riga_bus_2,22269,43,"Vecmīlgrāvis",0,162676,riga_bus_2_a-b,
riga_bus_2,22269,44,"Vecmīlgrāvis",0,162685,riga_bus_2_a-b,
riga_bus_2,22270,45,"Vecmīlgrāvis",0,162688,riga_bus_2_a-b,
riga_bus_2,22269,46,"Vecmīlgrāvis",0,162681,riga_bus_2_a-b,
riga_bus_2,22270,47,"Vecmīlgrāvis",0,162693,riga_bus_2_a-b,
riga_bus_2,22270,48,"Vecmīlgrāvis",0,162686,riga_bus_2_a-b,
riga_bus_2,22270,49,"Vecmīlgrāvis",0,162687,riga_bus_2_a-b,
riga_bus_2,22269,50,"Vecmīlgrāvis",0,162679,riga_bus_2_a-b,
riga_bus_2,22270,51,"Vecmīlgrāvis",0,162689,riga_bus_2_a-b,
riga_bus_2,22270,52,"Vecmīlgrāvis",0,162691,riga_bus_2_a-b,
riga_bus_2,22269,53,"Vecmīlgrāvis",0,162685,riga_bus_2_a-b,
riga_bus_2,22270,54,"Vecmīlgrāvis",0,162688,riga_bus_2_a-b,
riga_bus_2,22270,55,"Vecmīlgrāvis",0,162694,riga_bus_2_a-b,
riga_bus_2,22269,56,"Vecmīlgrāvis",0,162675,riga_bus_2_a-b,
riga_bus_2,22270,57,"Vecmīlgrāvis",0,162687,riga_bus_2_a-b,
riga_bus_2,22269,58,"Vecmīlgrāvis",0,162683,riga_bus_2_a-b,
riga_bus_2,22270,59,"Vecmīlgrāvis",0,162689,riga_bus_2_a-b,
riga_bus_2,22269,60,"Vecmīlgrāvis",0,162676,riga_bus_2_a-b,
riga_bus_2,22270,61,"Vecmīlgrāvis",0,162692,riga_bus_2_a-b,
riga_bus_2,22269,62,"Vecmīlgrāvis",0,162681,riga_bus_2_a-b,
riga_bus_2,22270,63,"Vecmīlgrāvis",0,162693,riga_bus_2_a-b,
riga_bus_2,22269,64,"Vecmīlgrāvis",0,162683,riga_bus_2_a-b,
riga_bus_2,22270,65,"Vecmīlgrāvis",0,162689,riga_bus_2_a-b,
riga_bus_2,22269,66,"Vecmīlgrāvis",0,162676,riga_bus_2_a-b,
riga_bus_2,22270,67,"Vecmīlgrāvis",0,162692,riga_bus_2_a-b,
riga_bus_2,22269,68,"Vecmīlgrāvis",0,162681,riga_bus_2_a-b,
riga_bus_2,22270,69,"Vecmīlgrāvis",0,162693,riga_bus_2_a-b,
riga_bus_2,22269,70,"Vecmīlgrāvis",0,162683,riga_bus_2_a-b,
riga_bus_2,22269,71,"Vecmīlgrāvis",0,162678,riga_bus_2_a-b,
riga_bus_2,22270,72,"Vecmīlgrāvis",0,162689,riga_bus_2_a-b,
riga_bus_2,22269,73,"Vecmīlgrāvis",0,162682,riga_bus_2_a-b,
riga_bus_2,22269,74,"Vecmīlgrāvis",0,162679,riga_bus_2_a-b,
riga_bus_2,22269,75,"Vecmīlgrāvis",0,162676,riga_bus_2_a-b,
riga_bus_2,22269,76,"Vecmīlgrāvis",0,162677,riga_bus_2_a-b,
riga_bus_2,22270,77,"Vecmīlgrāvis",0,162692,riga_bus_2_a-b,
riga_bus_2,22269,78,"Vecmīlgrāvis",0,162684,riga_bus_2_a-b,
riga_bus_2,22269,79,"Vecmīlgrāvis",0,162681,riga_bus_2_a-b,
riga_bus_2,22270,80,"Vecmīlgrāvis",0,162693,riga_bus_2_a-b,
riga_bus_2,22270,81,"Vecmīlgrāvis",0,162687,riga_bus_2_a-b,
riga_bus_2,22269,82,"Vecmīlgrāvis",0,162683,riga_bus_2_a-b,
riga_bus_2,22270,83,"Vecmīlgrāvis",0,162694,riga_bus_2_a-b,
riga_bus_2,22270,84,"Vecmīlgrāvis",0,162689,riga_bus_2_a-b,
riga_bus_2,22269,85,"Vecmīlgrāvis",0,162675,riga_bus_2_a-b,
riga_bus_2,22269,86,"Vecmīlgrāvis",0,162679,riga_bus_2_a-b,
riga_bus_2,22269,87,"Vecmīlgrāvis",0,162677,riga_bus_2_a-b,
riga_bus_2,22269,88,"Vecmīlgrāvis",0,162676,riga_bus_2_a-b,
riga_bus_2,22270,89,"Vecmīlgrāvis",0,162686,riga_bus_2_a-b,
riga_bus_2,22269,90,"Vecmīlgrāvis",0,162684,riga_bus_2_a-b,
riga_bus_2,22269,91,"Vecmīlgrāvis",0,162680,riga_bus_2_a-b,
riga_bus_2,22270,92,"Vecmīlgrāvis",0,162693,riga_bus_2_a-b,
riga_bus_2,22269,93,"Vecmīlgrāvis",0,162685,riga_bus_2_a-b,
riga_bus_2,22270,94,"Vecmīlgrāvis",0,162694,riga_bus_2_a-b,
riga_bus_2,22269,95,"Vecmīlgrāvis",0,162675,riga_bus_2_a-b,
riga_bus_2,22269,96,"Vecmīlgrāvis",0,162676,riga_bus_2_a-b,
riga_bus_2,22269,97,"Vecmīlgrāvis",0,162682,riga_bus_2_a-b,
riga_bus_2,22270,98,"Vecmīlgrāvis",0,162693,riga_bus_2_a-b,
riga_bus_2,22269,99,"Vecmīlgrāvis",0,162681,riga_bus_2_a-b,
riga_bus_2,22269,100,"Vecmīlgrāvis",0,162676,riga_bus_2_a-b,
riga_bus_2,22269,101,"Vecmīlgrāvis",0,162682,riga_bus_2_a-b,
riga_bus_2,23290,102,"Abrenes iela",1,169854,riga_bus_2_b-a,
riga_bus_2,23290,103,"Abrenes iela",1,169853,riga_bus_2_b-a,
riga_bus_2,23290,104,"Abrenes iela",1,169849,riga_bus_2_b-a,
riga_bus_2,23290,105,"Abrenes iela",1,169851,riga_bus_2_b-a,
riga_bus_2,23290,106,"Abrenes iela",1,169854,riga_bus_2_b-a,
riga_bus_2,23290,107,"Abrenes iela",1,169853,riga_bus_2_b-a,
riga_bus_2,23290,108,"Abrenes iela",1,169849,riga_bus_2_b-a,
riga_bus_2,23290,109,"Abrenes iela",1,169852,riga_bus_2_b-a,
riga_bus_2,23290,110,"Abrenes iela",1,169851,riga_bus_2_b-a,
riga_bus_2,23290,111,"Abrenes iela",1,169854,riga_bus_2_b-a,
riga_bus_2,23290,112,"Abrenes iela",1,169853,riga_bus_2_b-a,
riga_bus_2,23290,113,"Abrenes iela",1,169850,riga_bus_2_b-a,
riga_bus_2,23290,114,"Abrenes iela",1,169849,riga_bus_2_b-a,
riga_bus_2,23290,115,"Abrenes iela",1,169852,riga_bus_2_b-a,
riga_bus_2,23290,116,"Abrenes iela",1,169851,riga_bus_2_b-a,
riga_bus_2,23290,117,"Abrenes iela",1,169854,riga_bus_2_b-a,
riga_bus_2,23290,118,"Abrenes iela",1,169853,riga_bus_2_b-a,
riga_bus_2,23290,119,"Abrenes iela",1,169850,riga_bus_2_b-a,
riga_bus_2,23291,120,"Abrenes iela",1,169856,riga_bus_2_b-a,
riga_bus_2,23291,121,"Abrenes iela",1,169860,riga_bus_2_b-a,
riga_bus_2,23291,122,"Abrenes iela",1,169855,riga_bus_2_b-a,
riga_bus_2,23291,123,"Abrenes iela",1,169858,riga_bus_2_b-a,
riga_bus_2,23291,124,"Abrenes iela",1,169859,riga_bus_2_b-a,
riga_bus_2,23291,125,"Abrenes iela",1,169861,riga_bus_2_b-a,
riga_bus_2,23291,126,"Abrenes iela",1,169857,riga_bus_2_b-a,
riga_bus_2,23290,127,"Abrenes iela",1,169852,riga_bus_2_b-a,
riga_bus_2,23290,128,"Abrenes iela",1,169851,riga_bus_2_b-a,
riga_bus_2,23290,129,"Abrenes iela",1,169854,riga_bus_2_b-a,
riga_bus_2,23290,130,"Abrenes iela",1,169853,riga_bus_2_b-a,
riga_bus_2,23290,131,"Abrenes iela",1,169850,riga_bus_2_b-a,
riga_bus_2,23291,132,"Abrenes iela",1,169856,riga_bus_2_b-a,
riga_bus_2,23291,133,"Abrenes iela",1,169860,riga_bus_2_b-a,
riga_bus_2,23291,134,"Abrenes iela",1,169855,riga_bus_2_b-a,
riga_bus_2,23291,135,"Abrenes iela",1,169858,riga_bus_2_b-a,
riga_bus_2,23291,136,"Abrenes iela",1,169859,riga_bus_2_b-a,
riga_bus_2,23291,137,"Abrenes iela",1,169856,riga_bus_2_b-a,
riga_bus_2,23290,138,"Abrenes iela",1,169852,riga_bus_2_b-a,
riga_bus_2,23290,139,"Abrenes iela",1,169851,riga_bus_2_b-a,
riga_bus_2,23291,140,"Abrenes iela",1,169859,riga_bus_2_b-a,
riga_bus_2,23291,141,"Abrenes iela",1,169856,riga_bus_2_b-a,
riga_bus_2,22269,142,"Abrenes iela",1,162679,riga_bus_2_b-a,
riga_bus_2,22269,143,"Abrenes iela",1,162676,riga_bus_2_b-a,
riga_bus_2,22269,144,"Abrenes iela",1,162685,riga_bus_2_b-a,
riga_bus_2,22270,145,"Abrenes iela",1,162688,riga_bus_2_b-a,
riga_bus_2,22269,146,"Abrenes iela",1,162681,riga_bus_2_b-a,
riga_bus_2,22269,147,"Abrenes iela",1,162683,riga_bus_2_b-a,
riga_bus_2,22269,148,"Abrenes iela",1,162680,riga_bus_2_b-a,
riga_bus_2,22269,149,"Abrenes iela",1,162679,riga_bus_2_b-a,
riga_bus_2,22269,150,"Abrenes iela",1,162677,riga_bus_2_b-a,
riga_bus_2,22269,151,"Abrenes iela",1,162676,riga_bus_2_b-a,
riga_bus_2,22269,152,"Abrenes iela",1,162685,riga_bus_2_b-a,
riga_bus_2,22270,153,"Abrenes iela",1,162688,riga_bus_2_b-a,
riga_bus_2,22269,154,"Abrenes iela",1,162681,riga_bus_2_b-a,
riga_bus_2,22270,155,"Abrenes iela",1,162693,riga_bus_2_b-a,
riga_bus_2,22270,156,"Abrenes iela",1,162686,riga_bus_2_b-a,
riga_bus_2,22269,157,"Abrenes iela",1,162678,riga_bus_2_b-a,
riga_bus_2,22270,158,"Abrenes iela",1,162687,riga_bus_2_b-a,
riga_bus_2,22269,159,"Abrenes iela",1,162679,riga_bus_2_b-a,
riga_bus_2,22270,160,"Abrenes iela",1,162689,riga_bus_2_b-a,
riga_bus_2,22270,161,"Abrenes iela",1,162691,riga_bus_2_b-a,
riga_bus_2,22269,162,"Abrenes iela",1,162685,riga_bus_2_b-a,
riga_bus_2,22270,163,"Abrenes iela",1,162688,riga_bus_2_b-a,
riga_bus_2,22270,164,"Abrenes iela",1,162694,riga_bus_2_b-a,
riga_bus_2,22269,165,"Abrenes iela",1,162675,riga_bus_2_b-a,
riga_bus_2,22270,166,"Abrenes iela",1,162687,riga_bus_2_b-a,
riga_bus_2,22269,167,"Abrenes iela",1,162683,riga_bus_2_b-a,
riga_bus_2,22270,168,"Abrenes iela",1,162689,riga_bus_2_b-a,
riga_bus_2,22269,169,"Abrenes iela",1,162676,riga_bus_2_b-a,
riga_bus_2,22270,170,"Abrenes iela",1,162692,riga_bus_2_b-a,
riga_bus_2,22269,171,"Abrenes iela",1,162681,riga_bus_2_b-a,
riga_bus_2,22270,172,"Abrenes iela",1,162693,riga_bus_2_b-a,
riga_bus_2,22269,173,"Abrenes iela",1,162683,riga_bus_2_b-a,
riga_bus_2,22270,174,"Abrenes iela",1,162689,riga_bus_2_b-a,
riga_bus_2,22269,175,"Abrenes iela",1,162676,riga_bus_2_b-a,
riga_bus_2,22270,176,"Abrenes iela",1,162692,riga_bus_2_b-a,
riga_bus_2,22269,177,"Abrenes iela",1,162681,riga_bus_2_b-a,
riga_bus_2,22270,178,"Abrenes iela",1,162693,riga_bus_2_b-a,
riga_bus_2,22269,179,"Abrenes iela",1,162683,riga_bus_2_b-a,
riga_bus_2,22269,180,"Abrenes iela",1,162678,riga_bus_2_b-a,
riga_bus_2,22270,181,"Abrenes iela",1,162689,riga_bus_2_b-a,
riga_bus_2,22269,182,"Abrenes iela",1,162682,riga_bus_2_b-a,
riga_bus_2,22269,183,"Abrenes iela",1,162679,riga_bus_2_b-a,
riga_bus_2,22269,184,"Abrenes iela",1,162676,riga_bus_2_b-a,
riga_bus_2,22269,185,"Abrenes iela",1,162677,riga_bus_2_b-a,
riga_bus_2,22270,186,"Abrenes iela",1,162692,riga_bus_2_b-a,
riga_bus_2,22269,187,"Abrenes iela",1,162684,riga_bus_2_b-a,
riga_bus_2,22269,188,"Abrenes iela",1,162681,riga_bus_2_b-a,
riga_bus_2,22270,189,"Abrenes iela",1,162693,riga_bus_2_b-a,
riga_bus_2,22270,190,"Abrenes iela",1,162687,riga_bus_2_b-a,
riga_bus_2,22269,191,"Abrenes iela",1,162683,riga_bus_2_b-a,
riga_bus_2,22270,192,"Abrenes iela",1,162694,riga_bus_2_b-a,
riga_bus_2,22270,193,"Abrenes iela",1,162689,riga_bus_2_b-a,
riga_bus_2,22269,194,"Abrenes iela",1,162675,riga_bus_2_b-a,
riga_bus_2,22269,195,"Abrenes iela",1,162679,riga_bus_2_b-a,
riga_bus_2,22269,196,"Abrenes iela",1,162677,riga_bus_2_b-a,
riga_bus_2,22269,197,"Abrenes iela",1,162676,riga_bus_2_b-a,
riga_bus_2,22269,198,"Abrenes iela",1,162680,riga_bus_2_b-a,
riga_bus_2,22270,199,"Abrenes iela",1,162693,riga_bus_2_b-a,
riga_bus_2,22270,200,"Abrenes iela",1,162694,riga_bus_2_b-a,
riga_bus_2,22269,201,"Abrenes iela",1,162675,riga_bus_2_b-a,
riga_bus_2,22269,202,"Abrenes iela",1,162676,riga_bus_2_b-a,
riga_bus_2,22269,203,"Abrenes iela",1,162682,riga_bus_2_b-a,
riga_bus_2,22270,204,"Abrenes iela",1,162693,riga_bus_2_b-a,
riga_bus_2,22269,205,"Abrenes iela",1,162681,riga_bus_2_b-a,
riga_bus_2,22269,206,"Abrenes iela",1,162676,riga_bus_2_b-a,
riga_bus_2,22269,207,"Abrenes iela",1,162675,riga_bus_2_b1-b-a,
riga_bus_3,23231,208,"Pļavnieki",0,169460,riga_bus_3_a-b,
riga_bus_3,23231,209,"Pļavnieki",0,169457,riga_bus_3_a-b,
riga_bus_3,23231,210,"Pļavnieki",0,169462,riga_bus_3_a-b,
riga_bus_3,23231,211,"Pļavnieki",0,169466,riga_bus_3_a-b,
riga_bus_3,23231,212,"Pļavnieki",0,169461,riga_bus_3_a-b,
riga_bus_3,23231,213,"Pļavnieki",0,169467,riga_bus_3_a-b,
riga_bus_3,23231,214,"Pļavnieki",0,169463,riga_bus_3_a-b,
riga_bus_3,23231,215,"Pļavnieki",0,169464,riga_bus_3_a-b,
riga_bus_3,23231,216,"Pļavnieki",0,169458,riga_bus_3_a-b,
riga_bus_3,23231,217,"Pļavnieki",0,169465,riga_bus_3_a-b,
riga_bus_3,23231,218,"Pļavnieki",0,169459,riga_bus_3_a-b,
riga_bus_3,23231,219,"Pļavnieki",0,169460,riga_bus_3_a-b,
riga_bus_3,23231,220,"Pļavnieki",0,169457,riga_bus_3_a-b,
riga_bus_3,23231,221,"Pļavnieki",0,169462,riga_bus_3_a-b,
riga_bus_3,23231,222,"Pļavnieki",0,169466,riga_bus_3_a-b,
riga_bus_3,23231,223,"Pļavnieki",0,169461,riga_bus_3_a-b,
riga_bus_3,23231,224,"Pļavnieki",0,169467,riga_bus_3_a-b,
riga_bus_3,23231,225,"Pļavnieki",0,169463,riga_bus_3_a-b,
riga_bus_3,23231,226,"Pļavnieki",0,169464,riga_bus_3_a-b,
riga_bus_3,23231,227,"Pļavnieki",0,169458,riga_bus_3_a-b,
riga_bus_3,23231,228,"Pļavnieki",0,169465,riga_bus_3_a-b,
riga_bus_3,23231,229,"Pļavnieki",0,169459,riga_bus_3_a-b,
riga_bus_3,23231,230,"Pļavnieki",0,169460,riga_bus_3_a-b,
riga_bus_3,23231,231,"Pļavnieki",0,169457,riga_bus_3_a-b,
riga_bus_3,23231,232,"Pļavnieki",0,169462,riga_bus_3_a-b,
riga_bus_3,23231,233,"Pļavnieki",0,169466,riga_bus_3_a-b,
riga_bus_3,23231,234,"Pļavnieki",0,169461,riga_bus_3_a-b,
riga_bus_3,23231,235,"Pļavnieki",0,169467,riga_bus_3_a-b,
riga_bus_3,23231,236,"Pļavnieki",0,169463,riga_bus_3_a-b,
riga_bus_3,23231,237,"Pļavnieki",0,169464,riga_bus_3_a-b,
riga_bus_3,23231,238,"Pļavnieki",0,169458,riga_bus_3_a-b,
riga_bus_3,23231,239,"Pļavnieki",0,169465,riga_bus_3_a-b,
riga_bus_3,23231,240,"Pļavnieki",0,169459,riga_bus_3_a-b,
riga_bus_3,23231,241,"Pļavnieki",0,169460,riga_bus_3_a-b,
riga_bus_3,23231,242,"Pļavnieki",0,169457,riga_bus_3_a-b,
riga_bus_3,23231,243,"Pļavnieki",0,169462,riga_bus_3_a-b,
riga_bus_3,23231,244,"Pļavnieki",0,169466,riga_bus_3_a-b,
riga_bus_3,23231,245,"Pļavnieki",0,169461,riga_bus_3_a-b,
riga_bus_3,23231,246,"Pļavnieki",0,169467,riga_bus_3_a-b,
riga_bus_3,23231,247,"Pļavnieki",0,169463,riga_bus_3_a-b,
riga_bus_3,23231,248,"Pļavnieki",0,169464,riga_bus_3_a-b,
riga_bus_3,23231,249,"Pļavnieki",0,169458,riga_bus_3_a-b,
riga_bus_3,23231,250,"Pļavnieki",0,169465,riga_bus_3_a-b,
riga_bus_3,23231,251,"Pļavnieki",0,169459,riga_bus_3_a-b,
riga_bus_3,23231,252,"Pļavnieki",0,169460,riga_bus_3_a-b,
riga_bus_3,23231,253,"Pļavnieki",0,169457,riga_bus_3_a-b,
riga_bus_3,23231,254,"Pļavnieki",0,169462,riga_bus_3_a-b,
riga_bus_3,23231,255,"Pļavnieki",0,169466,riga_bus_3_a-b,
riga_bus_3,23231,256,"Pļavnieki",0,169461,riga_bus_3_a-b,
riga_bus_3,23231,257,"Pļavnieki",0,169467,riga_bus_3_a-b,
riga_bus_3,23231,258,"Pļavnieki",0,169463,riga_bus_3_a-b,
riga_bus_3,23231,259,"Pļavnieki",0,169464,riga_bus_3_a-b,
riga_bus_3,23231,260,"Pļavnieki",0,169458,riga_bus_3_a-b,
riga_bus_3,23231,261,"Pļavnieki",0,169465,riga_bus_3_a-b,
riga_bus_3,23231,262,"Pļavnieki",0,169459,riga_bus_3_a-b,
riga_bus_3,23231,263,"Pļavnieki",0,169460,riga_bus_3_a-b,
riga_bus_3,23231,264,"Pļavnieki",0,169457,riga_bus_3_a-b,
riga_bus_3,23231,265,"Pļavnieki",0,169462,riga_bus_3_a-b,
riga_bus_3,23231,266,"Pļavnieki",0,169466,riga_bus_3_a-b,
riga_bus_3,23231,267,"Pļavnieki",0,169461,riga_bus_3_a-b,
riga_bus_3,23231,268,"Pļavnieki",0,169467,riga_bus_3_a-b,
riga_bus_3,23231,269,"Pļavnieki",0,169463,riga_bus_3_a-b,
riga_bus_3,23231,270,"Pļavnieki",0,169464,riga_bus_3_a-b,
riga_bus_3,23231,271,"Pļavnieki",0,169465,riga_bus_3_a-b,
riga_bus_3,23231,272,"Pļavnieki",0,169459,riga_bus_3_a-b,
riga_bus_3,24537,273,"Pļavnieki",0,177405,riga_bus_3_a-b,
riga_bus_3,24537,274,"Pļavnieki",0,177419,riga_bus_3_a-b,
riga_bus_3,24537,275,"Pļavnieki",0,177406,riga_bus_3_a-b,
riga_bus_3,24537,276,"Pļavnieki",0,177394,riga_bus_3_a-b,
riga_bus_3,24537,277,"Pļavnieki",0,177398,riga_bus_3_a-b,
riga_bus_3,24537,278,"Pļavnieki",0,177404,riga_bus_3_a-b,
riga_bus_3,24537,279,"Pļavnieki",0,177421,riga_bus_3_a-b,
riga_bus_3,24537,280,"Pļavnieki",0,177409,riga_bus_3_a-b,
riga_bus_3,24537,281,"Pļavnieki",0,177411,riga_bus_3_a-b,
riga_bus_3,24537,282,"Pļavnieki",0,177408,riga_bus_3_a-b,
riga_bus_3,24537,283,"Pļavnieki",0,177393,riga_bus_3_a-b,
riga_bus_3,24537,284,"Pļavnieki",0,177416,riga_bus_3_a-b,
riga_bus_3,24537,285,"Pļavnieki",0,177410,riga_bus_3_a-b,
riga_bus_3,24537,286,"Pļavnieki",0,177420,riga_bus_3_a-b,
riga_bus_3,24537,287,"Pļavnieki",0,177402,riga_bus_3_a-b,
riga_bus_3,24537,288,"Pļavnieki",0,177412,riga_bus_3_a-b,
riga_bus_3,24537,289,"Pļavnieki",0,177401,riga_bus_3_a-b,
riga_bus_3,24537,290,"Pļavnieki",0,177417,riga_bus_3_a-b,
riga_bus_3,24537,291,"Pļavnieki",0,177395,riga_bus_3_a-b,
riga_bus_3,24537,292,"Pļavnieki",0,177414,riga_bus_3_a-b,
riga_bus_3,24537,293,"Pļavnieki",0,177415,riga_bus_3_a-b,
riga_bus_3,24537,294,"Pļavnieki",0,177407,riga_bus_3_a-b,
riga_bus_3,24537,295,"Pļavnieki",0,177396,riga_bus_3_a-b,
riga_bus_3,24537,296,"Pļavnieki",0,177392,riga_bus_3_a-b,
riga_bus_3,24537,297,"Pļavnieki",0,177399,riga_bus_3_a-b,
riga_bus_3,24537,298,"Pļavnieki",0,177403,riga_bus_3_a-b,
riga_bus_3,24537,299,"Pļavnieki",0,177405,riga_bus_3_a-b,
riga_bus_3,24537,300,"Pļavnieki",0,177413,riga_bus_3_a-b,
riga_bus_3,24537,301,"Pļavnieki",0,177400,riga_bus_3_a-b,
riga_bus_3,24537,302,"Pļavnieki",0,177419,riga_bus_3_a-b,
riga_bus_3,24537,303,"Pļavnieki",0,177406,riga_bus_3_a-b,
riga_bus_3,24537,304,"Pļavnieki",0,177394,riga_bus_3_a-b,
riga_bus_3,24537,305,"Pļavnieki",0,177397,riga_bus_3_a-b,
riga_bus_3,24537,306,"Pļavnieki",0,177398,riga_bus_3_a-b,
riga_bus_3,24537,307,"Pļavnieki",0,177404,riga_bus_3_a-b,
riga_bus_3,24537,308,"Pļavnieki",0,177421,riga_bus_3_a-b,
riga_bus_3,24537,309,"Pļavnieki",0,177411,riga_bus_3_a-b,
riga_bus_3,24537,310,"Pļavnieki",0,177408,riga_bus_3_a-b,
riga_bus_3,24537,311,"Pļavnieki",0,177393,riga_bus_3_a-b,
riga_bus_3,24537,312,"Pļavnieki",0,177416,riga_bus_3_a-b,
riga_bus_3,24537,313,"Pļavnieki",0,177420,riga_bus_3_a-b,
riga_bus_3,24537,314,"Pļavnieki",0,177402,riga_bus_3_a-b,
riga_bus_3,24537,315,"Pļavnieki",0,177401,riga_bus_3_a-b,
riga_bus_3,24537,316,"Pļavnieki",0,177395,riga_bus_3_a-b,
riga_bus_3,24537,317,"Pļavnieki",0,177417,riga_bus_3_a-b,
riga_bus_3,24537,318,"Pļavnieki",0,177415,riga_bus_3_a-b,
riga_bus_3,24537,319,"Pļavnieki",0,177414,riga_bus_3_a-b,
riga_bus_3,24537,320,"Pļavnieki",0,177407,riga_bus_3_a-b,
riga_bus_3,24537,321,"Pļavnieki",0,177403,riga_bus_3_a-b,
riga_bus_3,24537,322,"Pļavnieki",0,177418,riga_bus_3_a-b,
riga_bus_3,24537,323,"Pļavnieki",0,177405,riga_bus_3_a-b,
riga_bus_3,24537,324,"Pļavnieki",0,177413,riga_bus_3_a-b,
riga_bus_3,24537,325,"Pļavnieki",0,177406,riga_bus_3_a-b,
riga_bus_3,24537,326,"Pļavnieki",0,177394,riga_bus_3_a-b,
riga_bus_3,24537,327,"Pļavnieki",0,177398,riga_bus_3_a-b,
riga_bus_3,24537,328,"Pļavnieki",0,177421,riga_bus_3_a-b,
riga_bus_3,24537,329,"Pļavnieki",0,177411,riga_bus_3_a-b,
riga_bus_3,24537,330,"Pļavnieki",0,177412,riga_bus_3_a-b,
riga_bus_3,24537,331,"Pļavnieki",0,177393,riga_bus_3_a-b,
riga_bus_3,24537,332,"Pļavnieki",0,177416,riga_bus_3_a-b,
riga_bus_3,24537,333,"Pļavnieki",0,177401,riga_bus_3_a-b,
riga_bus_3,24537,334,"Pļavnieki",0,177417,riga_bus_3_a-b,
riga_bus_3,24537,335,"Pļavnieki",0,177415,riga_bus_3_a-b,
riga_bus_3,24537,336,"Pļavnieki",0,177414,riga_bus_3_a-b,
riga_bus_3,24537,337,"Pļavnieki",0,177407,riga_bus_3_a-b,
riga_bus_3,24537,338,"Pļavnieki",0,177403,riga_bus_3_a-b,
